#legend:
#N	qx	qy	re	im
12963	-1.8	-0.05	0.000963463	4.47694e-17
12964	-1.8	0	0.000901492	-4.51895e-17
12965	-1.8	0.05	0.000410819	6.9847e-17
12966	-1.8	0.1	7.1983e-05	-6.7329e-18
12967	-1.8	0.15	4.38724e-06	-2.32236e-17
12968	-1.8	0.2	5.99463e-05	-4.78133e-17
12969	-1.8	0.25	2.40905e-05	-1.50596e-17
12970	-1.8	0.3	2.20985e-05	5.60749e-17
12971	-1.8	0.35	0.000147413	4.40403e-17
12972	-1.8	0.4	3.65002e-05	-3.19623e-17
12973	-1.8	0.45	0.000303514	-8.9902e-17
12974	-1.8	0.5	0.00228471	-2.46114e-17
12975	-1.8	0.55	0.00430269	4.66207e-16
12976	-1.8	0.6	0.00330231	9.74047e-17
12977	-1.8	0.65	0.000788982	-4.85723e-18
12978	-1.8	0.7	8.95055e-06	7.90167e-17
12979	-1.8	0.75	0.000293132	-3.78603e-17
12980	-1.8	0.8	0.00011002	-1.12757e-17
12981	-1.8	0.85	2.87779e-05	5.81566e-17
12982	-1.8	0.9	0.000210453	1.12757e-17
12983	-1.8	0.95	6.14616e-05	-2.62377e-17
12984	-1.8	1	0.000172284	-7.09502e-17
12985	-1.8	1.05	0.00152989	7.68916e-17
12986	-1.8	1.1	0.00338172	-7.43025e-16
12987	-1.8	1.15	0.00355535	1.83317e-16
12988	-1.8	1.2	0.00144453	-2.94469e-17
12989	-1.8	1.25	1.25278e-07	-8.32667e-18
12990	-1.8	1.3	0.00105785	1.56125e-16
12991	-1.8	1.35	0.00091623	-1.24076e-16
12992	-1.8	1.4	0.000149099	1.59421e-16
12993	-1.8	1.45	0.00342217	-5.77576e-16
12994	-1.8	1.5	0.00216898	-6.55899e-16
12995	-1.8	1.55	0.0035735	6.15263e-16
12996	-1.8	1.6	0.0508885	-1.76265e-15
12997	-1.8	1.65	0.124721	2.37679e-15
12998	-1.8	1.7	0.122852	4.4974e-15
12999	-1.8	1.75	0.0433921	-1.01863e-15
13000	-1.8	1.8	0.00027606	1.22862e-16
13001	-1.8	1.85	0.0102484	-1.94619e-15
13002	-1.8	1.9	0.00738049	-1.95677e-16
13003	-1.8	1.95	0.000175355	2.84321e-16
13004	-1.8	2	0.00746394	-1.50747e-16
13005	-1.8	2.05	0.00375376	1.55423e-15
13006	-1.8	2.1	0.00141458	-5.60706e-16
13007	-1.8	2.15	0.0145006	1.12367e-15
13008	-1.8	2.2	0.0146302	1.42724e-16
13009	-1.8	2.25	0.00334148	5.44226e-16
13010	-1.8	2.3	0.00051676	4.21104e-16
13011	-1.8	2.35	6.96821e-05	-6.02816e-18
13012	-1.8	2.4	0.00136914	1.19778e-15
13013	-1.8	2.45	0.00262657	-2.26728e-16
13014	-1.8	2.5	1.83062e-06	9.47159e-17
13015	-1.8	2.55	0.00563521	1.23087e-15
13016	-1.8	2.6	0.0061008	-7.21688e-16
13017	-1.8	2.65	0.00141223	-1.66963e-15
13018	-1.8	2.7	0.0482132	-3.50078e-15
13019	-1.8	2.75	0.121997	7.04254e-15
13020	-1.8	2.8	0.114777	-8.68001e-15
13021	-1.8	2.85	0.0409536	1.60939e-16
13022	-1.8	2.9	0.00154206	-1.05623e-16
13023	-1.8	2.95	0.00273846	6.00691e-16
13024	-1.8	3	0.00244477	4.27501e-16
13025	-1.8	3.05	1.4261e-05	-1.97672e-16
13026	-1.8	3.1	0.000475052	-3.4521e-17
13027	-1.8	3.15	0.000144611	-7.60243e-17
13028	-1.8	3.2	9.13534e-08	-4.92228e-18
13029	-1.8	3.25	0.000316259	-2.96204e-17
13030	-1.8	3.3	0.0034657	-4.60352e-17
13031	-1.8	3.35	0.00706986	-1.66165e-16
13032	-1.8	3.4	0.00439222	2.61211e-17
13033	-1.8	3.45	0.000364076	-1.23133e-16
13034	-1.8	3.5	0.000339146	7.96895e-17
13035	-1.8	3.55	0.000488208	1.03463e-16
13036	-1.8	3.6	1.34026e-05	-4.33898e-17
13037	-1.8	3.65	7.65895e-05	3.4006e-17
13038	-1.8	3.7	3.88402e-05	4.86861e-17
13039	-1.8	3.75	1.23528e-07	-1.21116e-16
13040	-1.8	3.8	0.000811723	1.10719e-16
13041	-1.8	3.85	0.00589492	-1.52211e-16
13042	-1.8	3.9	0.0119325	-4.89777e-16
13043	-1.8	3.95	0.00865323	-3.42456e-16
13044	-1.8	4	0.00116348	9.361e-17
13045	-1.8	4.05	0.000590555	-3.85542e-17
13046	-1.8	4.1	0.0016442	9.95514e-17
13047	-1.8	4.15	0.000151516	-3.81639e-17
13048	-1.8	4.2	0.000572698	2.30241e-16
13049	-1.8	4.25	0.000910508	-6.72856e-17
13050	-1.8	4.3	8.21083e-06	-1.73429e-16
13051	-1.8	4.35	0.000762488	1.53675e-16
13052	-1.8	4.4	0.000948904	1.39493e-16
13053	-1.8	4.45	5.35533e-05	-1.41814e-16
13054	-1.8	4.5	0.000257078	-1.37152e-16
13055	-1.8	4.55	0.000182504	1.71954e-17
13056	-1.8	4.6	7.99688e-05	-3.68629e-18
13057	-1.8	4.65	0.000558869	9.65807e-17
13058	-1.8	4.7	0.000128396	3.46945e-17
13059	-1.8	4.75	0.000287772	2.21698e-16
13060	-1.8	4.8	0.000901232	-1.81062e-16
13061	-1.8	4.85	5.95347e-05	-2.91e-17
13062	-1.8	4.9	0.00147265	-4.21971e-17
13063	-1.8	4.95	0.0056535	-1.24597e-16
13064	-1.8	5	0.0060833	9.15067e-17
13065	-1.75	-5	1.33239	8.88819e-15
13066	-1.75	-4.95	1.17628	3.97999e-15
13067	-1.75	-4.9	0.290268	-1.03443e-14
13068	-1.75	-4.85	0.0111293	-1.11683e-15
13069	-1.75	-4.8	0.160233	-1.32176e-15
13070	-1.75	-4.75	0.0488488	2.51854e-15
13071	-1.75	-4.7	0.0209109	-2.56685e-16
13072	-1.75	-4.65	0.0878986	-7.55147e-16
13073	-1.75	-4.6	0.0122686	6.5256e-16
13074	-1.75	-4.55	0.027876	-1.04367e-15
13075	-1.75	-4.5	0.0422625	-8.32732e-16
13076	-1.75	-4.45	0.00269861	-3.83222e-16
13077	-1.75	-4.4	0.105949	-7.88432e-17
13078	-1.75	-4.35	0.0896082	-2.50119e-15
13079	-1.75	-4.3	0.000980638	3.53428e-16
13080	-1.75	-4.25	0.110111	1.23556e-15
13081	-1.75	-4.2	0.070462	7.9832e-16
13082	-1.75	-4.15	0.0191426	3.53623e-16
13083	-1.75	-4.1	0.216185	-2.66944e-15
13084	-1.75	-4.05	0.0823155	-1.51654e-15
13085	-1.75	-4	0.176417	-6.8257e-16
13086	-1.75	-3.95	1.48187	-7.01487e-15
13087	-1.75	-3.9	2.4451	1.17578e-14
13088	-1.75	-3.85	1.59115	9.62615e-15
13089	-1.75	-3.8	0.343761	1.97154e-14
13090	-1.75	-3.75	0.000110851	-2.51708e-16
13091	-1.75	-3.7	0.037706	8.27984e-16
13092	-1.75	-3.65	0.0117075	1.12627e-16
13093	-1.75	-3.6	0.000334845	7.2338e-17
13094	-1.75	-3.55	0.00185759	-5.24754e-18
13095	-1.75	-3.5	0.000213748	-8.73e-17
13096	-1.75	-3.45	0.000299299	2.13761e-16
13097	-1.75	-3.4	0.00580154	1.39298e-16
13098	-1.75	-3.35	0.0214094	-4.74794e-16
13099	-1.75	-3.3	0.0644808	-7.033e-16
13100	-1.75	-3.25	0.0718687	1.1604e-15
13101	-1.75	-3.2	0.00201062	6.44016e-17
13102	-1.75	-3.15	0.083086	2.81025e-17
13103	-1.75	-3.1	0.130325	-1.21405e-15
13104	-1.75	-3.05	0.00285512	8.29154e-16
13105	-1.75	-3	0.419509	-9.46066e-15
13106	-1.75	-2.95	0.436293	-1.40153e-15
13107	-1.75	-2.9	0.238966	3.95716e-15
13108	-1.75	-2.85	6.36335	3.98929e-14
13109	-1.75	-2.8	18.2807	-1.34714e-15
13110	-1.75	-2.75	20.2762	-1.75506e-14
13111	-1.75	-2.7	8.49841	7.34426e-15
13112	-1.75	-2.65	0.268428	-1.15212e-15
13113	-1.75	-2.6	1.27468	-2.93641e-15
13114	-1.75	-2.55	1.32692	-1.11044e-15
13115	-1.75	-2.5	0.000503692	-2.17925e-16
13116	-1.75	-2.45	0.895812	-1.90646e-15
13117	-1.75	-2.4	0.646588	9.6569e-15
13118	-1.75	-2.35	0.058534	-2.65309e-15
13119	-1.75	-2.3	1.31142	-2.80075e-14
13120	-1.75	-2.25	1.21145	-9.97397e-15
13121	-1.75	-2.2	0.132496	-1.5361e-16
13122	-1.75	-2.15	0.20022	6.93673e-15
13123	-1.75	-2.1	0.0548739	4.3679e-15
13124	-1.75	-2.05	0.232691	7.97799e-15
13125	-1.75	-2	0.611613	-8.13399e-15
13126	-1.75	-1.95	0.0174013	-4.62334e-15
13127	-1.75	-1.9	0.844741	-8.64508e-15
13128	-1.75	-1.85	1.31157	-2.1251e-14
13129	-1.75	-1.8	0.0386367	8.92108e-15
13130	-1.75	-1.75	6.52482	3.17348e-13
13131	-1.75	-1.7	19.5337	-3.89357e-14
13132	-1.75	-1.65	20.6357	-4.23429e-14
13133	-1.75	-1.6	8.60478	1.0028e-14
13134	-1.75	-1.55	0.603921	5.03139e-15
13135	-1.75	-1.5	0.355592	1.81067e-14
13136	-1.75	-1.45	0.521422	3.20998e-15
13137	-1.75	-1.4	0.0197657	1.15565e-15
13138	-1.75	-1.35	0.0947345	6.33087e-16
13139	-1.75	-1.3	0.0698562	-1.3759e-15
13140	-1.75	-1.25	3.45801e-06	-9.1897e-17
13141	-1.75	-1.2	0.00746907	-2.54289e-16
13142	-1.75	-1.15	0.0777871	8.54536e-16
13143	-1.75	-1.1	0.283759	2.50736e-15
13144	-1.75	-1.05	0.241485	-6.47497e-15
13145	-1.75	-1	0.0333466	1.64481e-15
13146	-1.75	-0.95	0.0105368	1.03411e-15
13147	-1.75	-0.9	0.0238309	-2.8836e-16
13148	-1.75	-0.85	0.00160444	2.70695e-16
13149	-1.75	-0.8	0.00262246	-5.52626e-16
13150	-1.75	-0.75	0.0069644	-1.88537e-16
13151	-1.75	-0.7	0.000455182	1.86515e-16
13152	-1.75	-0.65	0.0772671	-2.45817e-15
13153	-1.75	-0.6	0.526017	4.00944e-15
13154	-1.75	-0.55	0.995756	3.98397e-15
13155	-1.75	-0.5	0.713569	-8.01617e-15
13156	-1.75	-0.45	0.121412	7.17037e-16
13157	-1.75	-0.4	0.0179068	-5.82921e-17
13158	-1.75	-0.35	0.0848346	2.39392e-16
13159	-1.75	-0.3	0.0141268	-9.97813e-16
13160	-1.75	-0.25	0.0159263	-8.22649e-16
13161	-1.75	-0.2	0.0373129	-9.08724e-17
13162	-1.75	-0.15	0.00226147	-2.60339e-16
13163	-1.75	-0.1	0.0252623	1.32129e-16
13164	-1.75	-0.05	0.0750812	-5.01457e-16
13165	-1.75	0	0.0725568	-3.97165e-16
13166	-1.75	0.05	0.0396217	6.65402e-17
13167	-1.75	0.1	0.00913365	2.82836e-16
13168	-1.75	0.15	0.000718754	-2.41398e-17
13169	-1.75	0.2	0.0120472	4.53305e-17
13170	-1.75	0.25	0.00562343	7.75194e-16
13171	-1.75	0.3	0.00565687	-6.59997e-16
13172	-1.75	0.35	0.0392524	4.7178e-16
13173	-1.75	0.4	0.00969487	7.79259e-16
13174	-1.75	0.45	0.077981	-5.17318e-15
13175	-1.75	0.5	0.554954	-1.20249e-15
13176	-1.75	0.55	0.969387	-8.40337e-15
13177	-1.75	0.6	0.677184	-4.53951e-15
13178	-1.75	0.65	0.144087	3.81205e-16
13179	-1.75	0.7	0.00141649	-2.3718e-16
13180	-1.75	0.75	0.0388413	2.18575e-17
13181	-1.75	0.8	0.0117307	-7.01262e-16
13182	-1.75	0.85	0.00238507	-4.75097e-16
13183	-1.75	0.9	0.0134849	6.61797e-17
13184	-1.75	0.95	0.00319571	2.29851e-18
13185	-1.75	1	0.00794752	1.56212e-16
13186	-1.75	1.05	0.0692124	-2.04676e-15
13187	-1.75	1.1	0.170357	1.75979e-15
13188	-1.75	1.15	0.226539	-4.6403e-15
13189	-1.75	1.2	0.121102	-3.06339e-15
13190	-1.75	1.25	1.32402e-05	4.2453e-16
13191	-1.75	1.3	0.132152	1.12037e-15
13192	-1.75	1.35	0.128102	-3.82806e-15
13193	-1.75	1.4	0.0224269	-3.58611e-16
13194	-1.75	1.45	0.538859	-1.64812e-15
13195	-1.75	1.5	0.35084	1.4467e-14
13196	-1.75	1.55	0.585933	-8.40985e-15
13197	-1.75	1.6	8.3766	-1.70302e-15
13198	-1.75	1.65	20.4597	8.04555e-14
13199	-1.75	1.7	19.9671	1.44418e-14
13200	-1.75	1.75	6.95272	-4.34363e-14
13201	-1.75	1.8	0.0434064	2.63669e-15
13202	-1.75	1.85	1.57382	5.83188e-15
13203	-1.75	1.9	1.10097	-1.24642e-14
13204	-1.75	1.95	0.0252335	4.54328e-15
13205	-1.75	2	1.02578	4.55881e-15
13206	-1.75	2.05	0.484824	-2.92843e-15
13207	-1.75	2.1	0.166696	-2.04424e-15
13208	-1.75	2.15	1.4605	-1.25195e-15
13209	-1.75	2.2	1.03702	-2.72451e-15
13210	-1.75	2.25	0.0807569	-1.54066e-14
13211	-1.75	2.3	0.215747	-3.5397e-15
13212	-1.75	2.35	0.0206256	-3.44477e-15
13213	-1.75	2.4	0.321769	1.81352e-14
13214	-1.75	2.45	0.546707	-1.65902e-14
13215	-1.75	2.5	0.000353225	3.41263e-16
13216	-1.75	2.55	1.03137	9.46292e-17
13217	-1.75	2.6	1.07338	-3.03347e-14
13218	-1.75	2.65	0.240962	1.23445e-14
13219	-1.75	2.7	8.02958	-5.00523e-14
13220	-1.75	2.75	19.9378	8.3669e-14
13221	-1.75	2.8	18.4993	2.92393e-14
13222	-1.75	2.85	6.54491	5.51144e-14
13223	-1.75	2.9	0.245994	-5.51113e-15
13224	-1.75	2.95	0.440184	-9.28554e-16
13225	-1.75	3	0.402041	-1.16825e-15
13226	-1.75	3.05	0.00246832	6.11143e-16
13227	-1.75	3.1	0.092301	-2.5722e-15
13228	-1.75	3.15	0.038828	1.16307e-15
13229	-1.75	3.2	0.000305706	-9.87058e-17
13230	-1.75	3.25	0.0044123	2.97646e-16
13231	-1.75	3.3	0.169067	5.23474e-16
13232	-1.75	3.35	0.434823	-4.12592e-15
13233	-1.75	3.4	0.285335	-2.86807e-15
13234	-1.75	3.45	0.0230276	-1.78922e-15
13235	-1.75	3.5	0.0194333	-1.27698e-15
13236	-1.75	3.55	0.0228014	1.5149e-17
13237	-1.75	3.6	0.000416879	1.64631e-16
13238	-1.75	3.65	0.00193371	-7.7082e-17
13239	-1.75	3.7	0.0102982	1.88689e-16
13240	-1.75	3.75	5.7244e-05	-1.53303e-16
13241	-1.75	3.8	0.251814	-2.06447e-15
13242	-1.75	3.85	1.4342	1.43536e-14
13243	-1.75	3.9	2.514	1.55364e-14
13244	-1.75	3.95	1.6617	-3.26231e-14
13245	-1.75	4	0.209599	2.27114e-15
13246	-1.75	4.05	0.101571	-2.4269e-15
13247	-1.75	4.1	0.273047	5.75809e-15
13248	-1.75	4.15	0.0244738	5.88418e-16
13249	-1.75	4.2	0.090376	2.79163e-15
13250	-1.75	4.25	0.140601	-1.46255e-15
13251	-1.75	4.3	0.00123747	-8.91865e-17
13252	-1.75	4.35	0.110742	1.49616e-15
13253	-1.75	4.4	0.125695	4.70301e-15
13254	-1.75	4.45	0.00226168	2.50949e-16
13255	-1.75	4.5	0.0550308	-3.71049e-15
13256	-1.75	4.55	0.0340375	-5.27163e-15
13257	-1.75	4.6	0.0144429	-2.23779e-17
13258	-1.75	4.65	0.100312	-9.37618e-16
13259	-1.75	4.7	0.0231824	4.53082e-15
13260	-1.75	4.75	0.0526886	-8.67427e-16
13261	-1.75	4.8	0.168466	3.90632e-15
13262	-1.75	4.85	0.0114383	1.5534e-15
13263	-1.75	4.9	0.292954	7.1126e-15
13264	-1.75	4.95	1.17445	-3.02579e-15
13265	-1.75	5	1.3329	-4.6586e-16
13266	-1.7	-5	5.24041	-3.9219e-14
13267	-1.7	-4.95	4.41812	-1.90287e-15
13268	-1.7	-4.9	1.0619	5.36783e-16
13269	-1.7	-4.85	0.0401826	-9.59741e-16
13270	-1.7	-4.8	0.576537	4.59593e-15
13271	-1.7	-4.75	0.176575	-4.52353e-15
13272	-1.7	-4.7	0.0765323	-1.08274e-14
13273	-1.7	-4.65	0.328816	-1.198e-15
13274	-1.7	-4.6	0.0476227	-4.95012e-15
13275	-1.7	-4.55	0.116185	5.69409e-15
13276	-1.7	-4.5	0.217228	-2.07859e-15
13277	-1.7	-4.45	0.000158951	1.31557e-16
13278	-1.7	-4.4	0.269943	-3.3864e-16
13279	-1.7	-4.35	0.271865	3.06619e-15
13280	-1.7	-4.3	0.00318648	3.37404e-17
13281	-1.7	-4.25	0.372766	4.29075e-15
13282	-1.7	-4.2	0.245738	-3.81422e-15
13283	-1.7	-4.15	0.0683783	1.34265e-15
13284	-1.7	-4.1	0.788219	7.63311e-15
13285	-1.7	-4.05	0.305634	4.24947e-15
13286	-1.7	-4	0.665911	-1.85706e-14
13287	-1.7	-3.95	5.67861	4.62833e-14
13288	-1.7	-3.9	9.50069	1.15188e-14
13289	-1.7	-3.85	6.26143	2.35196e-14
13290	-1.7	-3.8	1.36805	4.34678e-15
13291	-1.7	-3.75	0.000445182	-4.80345e-16
13292	-1.7	-3.7	0.152177	-5.47782e-16
13293	-1.7	-3.65	0.0469871	7.29972e-16
13294	-1.7	-3.6	0.00129042	2.35272e-16
13295	-1.7	-3.55	0.00572925	-3.05875e-16
13296	-1.7	-3.5	0.000132626	-7.71952e-17
13297	-1.7	-3.45	0.000852145	1.15793e-17
13298	-1.7	-3.4	0.0157441	-7.19824e-16
13299	-1.7	-3.35	0.0113057	1.04174e-15
13300	-1.7	-3.3	0.0487778	-2.48981e-15
13301	-1.7	-3.25	0.117939	1.40474e-15
13302	-1.7	-3.2	0.00437988	-7.8262e-16
13303	-1.7	-3.15	0.206545	-1.38292e-15
13304	-1.7	-3.1	0.347832	-6.82878e-15
13305	-1.7	-3.05	0.00793897	-4.68284e-15
13306	-1.7	-3	1.19478	-1.36897e-14
13307	-1.7	-2.95	1.2592	6.57815e-14
13308	-1.7	-2.9	0.693825	-1.58366e-14
13309	-1.7	-2.85	18.4871	5.90472e-14
13310	-1.7	-2.8	52.9181	4.00721e-16
13311	-1.7	-2.75	58.2715	1.45038e-14
13312	-1.7	-2.7	24.1667	-9.81212e-14
13313	-1.7	-2.65	0.752746	-4.71537e-15
13314	-1.7	-2.6	3.51177	-1.19811e-14
13315	-1.7	-2.55	3.57481	-1.08099e-14
13316	-1.7	-2.5	0.0013186	7.45064e-16
13317	-1.7	-2.45	2.25719	6.65574e-15
13318	-1.7	-2.4	1.54304	1.26597e-14
13319	-1.7	-2.35	0.128171	-2.54571e-16
13320	-1.7	-2.3	2.4359	-4.72452e-16
13321	-1.7	-2.25	1.40255	4.36234e-14
13322	-1.7	-2.2	0.107786	7.52263e-16
13323	-1.7	-2.15	1.3316	3.08755e-15
13324	-1.7	-2.1	0.246117	-1.1861e-14
13325	-1.7	-2.05	0.894925	-1.20758e-15
13326	-1.7	-2	2.16451	2.43507e-14
13327	-1.7	-1.95	0.0583561	-1.38117e-14
13328	-1.7	-1.9	2.72501	8.21261e-15
13329	-1.7	-1.85	4.10573	-1.80704e-14
13330	-1.7	-1.8	0.118042	8.43887e-15
13331	-1.7	-1.75	19.5353	4.60894e-13
13332	-1.7	-1.7	57.4997	5.9865e-14
13333	-1.7	-1.65	59.897	-8.11147e-14
13334	-1.7	-1.6	24.7041	-3.77856e-14
13335	-1.7	-1.55	1.72137	6.48169e-14
13336	-1.7	-1.5	1.0115	-1.74201e-15
13337	-1.7	-1.45	1.49222	5.85244e-15
13338	-1.7	-1.4	0.0577106	1.25145e-15
13339	-1.7	-1.35	0.289896	-2.97282e-15
13340	-1.7	-1.3	0.237818	-1.53202e-15
13341	-1.7	-1.25	1.53815e-05	-6.26669e-17
13342	-1.7	-1.2	0.0537379	9.19729e-16
13343	-1.7	-1.15	0.0189952	1.95438e-16
13344	-1.7	-1.1	0.132213	-2.37332e-15
13345	-1.7	-1.05	0.142145	1.55853e-15
13346	-1.7	-1	0.0180379	2.36833e-16
13347	-1.7	-0.95	0.00406356	4.14957e-16
13348	-1.7	-0.9	0.00512942	-3.39811e-16
13349	-1.7	-0.85	0.000864681	-9.11272e-18
13350	-1.7	-0.8	0.0110955	-6.00713e-16
13351	-1.7	-0.75	0.0660978	-3.98469e-16
13352	-1.7	-0.7	0.00343202	-1.49591e-15
13353	-1.7	-0.65	0.439983	-1.24264e-14
13354	-1.7	-0.6	2.43479	-2.47859e-15
13355	-1.7	-0.55	3.93985	6.03171e-15
13356	-1.7	-0.5	2.48301	2.71126e-14
13357	-1.7	-0.45	0.376841	-1.77968e-14
13358	-1.7	-0.4	0.0497771	8.08018e-16
13359	-1.7	-0.35	0.210294	-1.54692e-15
13360	-1.7	-0.3	0.0308354	1.78398e-15
13361	-1.7	-0.25	0.0299352	-1.65016e-16
13362	-1.7	-0.2	0.0583526	-1.39347e-16
13363	-1.7	-0.15	0.00280373	1.1225e-16
13364	-1.7	-0.1	0.0234756	5.77389e-16
13365	-1.7	-0.05	0.0514222	2.29078e-17
13366	-1.7	0	0.0439959	5.9874e-16
13367	-1.7	0.05	0.0333684	4.06705e-16
13368	-1.7	0.1	0.0133448	5.39613e-16
13369	-1.7	0.15	0.00164268	4.62705e-16
13370	-1.7	0.2	0.0367657	6.84912e-16
13371	-1.7	0.25	0.0203399	-2.10704e-16
13372	-1.7	0.3	0.0224561	6.96145e-16
13373	-1.7	0.35	0.163133	-4.88045e-15
13374	-1.7	0.4	0.0409715	-1.70775e-15
13375	-1.7	0.45	0.328809	4.12246e-15
13376	-1.7	0.5	2.30239	1.88859e-14
13377	-1.7	0.55	3.9089	1.38311e-14
13378	-1.7	0.6	2.61848	-2.83853e-15
13379	-1.7	0.65	0.524795	-8.25555e-15
13380	-1.7	0.7	0.00472949	1.73906e-17
13381	-1.7	0.75	0.113649	-1.17662e-15
13382	-1.7	0.8	0.0277879	-3.1395e-15
13383	-1.7	0.85	0.00397084	5.44703e-17
13384	-1.7	0.9	0.0126033	5.66387e-17
13385	-1.7	0.95	0.00144567	-1.57036e-16
13386	-1.7	1	0.00257685	-1.51832e-16
13387	-1.7	1.05	0.0204449	-5.38979e-16
13388	-1.7	1.1	0.0581885	1.49698e-15
13389	-1.7	1.15	0.165115	-4.18962e-15
13390	-1.7	1.2	0.160732	6.12075e-15
13391	-1.7	1.25	2.46576e-05	9.7318e-17
13392	-1.7	1.3	0.297551	4.06359e-16
13393	-1.7	1.35	0.322228	-2.22791e-15
13394	-1.7	1.4	0.0603128	5.46299e-15
13395	-1.7	1.45	1.50941	8.09465e-16
13396	-1.7	1.5	1.00678	1.69946e-14
13397	-1.7	1.55	1.70342	2.09595e-14
13398	-1.7	1.6	24.4754	-2.86932e-14
13399	-1.7	1.65	59.7199	3.56121e-15
13400	-1.7	1.7	57.9373	1.92924e-13
13401	-1.7	1.75	19.9686	-1.03276e-13
13402	-1.7	1.8	0.122884	7.05738e-15
13403	-1.7	1.85	4.37245	3.17811e-14
13404	-1.7	1.9	2.98599	-4.06099e-16
13405	-1.7	1.95	0.0663424	-1.31941e-14
13406	-1.7	2	2.58715	-1.51659e-14
13407	-1.7	2.05	1.15234	-1.59947e-14
13408	-1.7	2.1	0.360303	-2.03753e-14
13409	-1.7	2.15	2.61841	3.51845e-16
13410	-1.7	2.2	1.03102	-1.99024e-14
13411	-1.7	2.25	0.24915	5.3537e-15
13412	-1.7	2.3	1.31915	-3.19766e-15
13413	-1.7	2.35	0.0895741	1.19566e-14
13414	-1.7	2.4	1.21275	-2.00577e-16
13415	-1.7	2.45	1.90273	-3.79401e-15
13416	-1.7	2.5	0.00116609	8.09379e-16
13417	-1.7	2.55	3.27581	4.11294e-14
13418	-1.7	2.6	3.30853	-1.80984e-14
13419	-1.7	2.65	0.72508	-1.01239e-14
13420	-1.7	2.7	23.6956	1.04734e-13
13421	-1.7	2.75	57.9323	-6.08745e-15
13422	-1.7	2.8	53.1366	1.659e-13
13423	-1.7	2.85	18.6682	-2.92503e-14
13424	-1.7	2.9	0.700818	1.47948e-14
13425	-1.7	2.95	1.26306	3.09905e-14
13426	-1.7	3	1.17744	5.23871e-15
13427	-1.7	3.05	0.00755404	-1.63975e-15
13428	-1.7	3.1	0.309714	1.32588e-14
13429	-1.7	3.15	0.16129	5.10731e-15
13430	-1.7	3.2	0.00253502	3.82615e-16
13431	-1.7	3.25	0.0250779	-1.21684e-15
13432	-1.7	3.3	0.0315582	1.5341e-15
13433	-1.7	3.35	0.228801	-9.22743e-16
13434	-1.7	3.4	0.176391	1.4456e-15
13435	-1.7	3.45	0.0127118	-1.81004e-15
13436	-1.7	3.5	0.00704253	-2.22305e-16
13437	-1.7	3.55	0.00268112	1.45283e-18
13438	-1.7	3.6	0.000331796	-2.21383e-16
13439	-1.7	3.65	0.0249923	-1.23545e-15
13440	-1.7	3.7	0.109207	-2.93464e-16
13441	-1.7	3.75	0.000372557	1.02873e-16
13442	-1.7	3.8	1.25312	9.00092e-15
13443	-1.7	3.85	6.07518	-2.88325e-14
13444	-1.7	3.9	9.57949	-1.49234e-14
13445	-1.7	3.95	5.87851	-1.37755e-15
13446	-1.7	4	0.701955	3.20705e-14
13447	-1.7	4.05	0.326141	-1.21451e-15
13448	-1.7	4.1	0.84771	6.1099e-15
13449	-1.7	4.15	0.0738628	4.84419e-15
13450	-1.7	4.2	0.26588	1.98826e-15
13451	-1.7	4.25	0.403043	2.4317e-15
13452	-1.7	4.3	0.0034358	2.75062e-16
13453	-1.7	4.35	0.291694	3.06367e-15
13454	-1.7	4.4	0.287055	-4.03356e-15
13455	-1.7	4.45	0.000253361	-1.34311e-16
13456	-1.7	4.5	0.231807	-1.05055e-15
13457	-1.7	4.55	0.122602	-8.80112e-15
13458	-1.7	4.6	0.0497994	2.37288e-16
13459	-1.7	4.65	0.340881	-2.97136e-15
13460	-1.7	4.7	0.0786752	4.98928e-16
13461	-1.7	4.75	0.180064	-7.82219e-15
13462	-1.7	4.8	0.583581	1.32732e-14
13463	-1.7	4.85	0.0404143	1.0206e-15
13464	-1.7	4.9	1.06291	1.29993e-14
13465	-1.7	4.95	4.41201	3.56643e-14
13466	-1.7	5	5.24115	-2.63988e-15
13467	-1.65	-5	7.3529	-6.45252e-16
13468	-1.65	-4.95	5.93969	-5.35931e-14
13469	-1.65	-4.9	1.39027	-2.08349e-14
13470	-1.65	-4.85	0.0518308	-8.53336e-15
13471	-1.65	-4.8	0.73926	-9.11037e-15
13472	-1.65	-4.75	0.226785	-1.64197e-14
13473	-1.65	-4.7	0.0991873	2.78752e-15
13474	-1.65	-4.65	0.433816	-9.99385e-16
13475	-1.65	-4.6	0.064829	9.23583e-15
13476	-1.65	-4.55	0.167948	-8.3163e-15
13477	-1.65	-4.5	0.368865	-1.63606e-15
13478	-1.65	-4.45	0.0186875	-4.66379e-15
13479	-1.65	-4.4	0.224015	-5.08784e-15
13480	-1.65	-4.35	0.282706	-1.83289e-15
13481	-1.65	-4.3	0.00357721	-9.28576e-16
13482	-1.65	-4.25	0.436946	1.45038e-15
13483	-1.65	-4.2	0.297035	-4.72632e-15
13484	-1.65	-4.15	0.0847456	-2.353e-15
13485	-1.65	-4.1	0.998848	-1.50916e-14
13486	-1.65	-4.05	0.395537	-5.57345e-16
13487	-1.65	-4	0.880004	-2.78506e-14
13488	-1.65	-3.95	7.66932	-2.52556e-14
13489	-1.65	-3.9	13.1383	-9.82344e-15
13490	-1.65	-3.85	8.89532	-1.21548e-15
