#legend:
#N	qx	qy	re	im
20012	-0.05	0.65	0.306458	-1.64825e-14
20013	-0.05	0.7	0.650556	1.14431e-15
20014	-0.05	0.75	0.818736	-7.67242e-15
20015	-0.05	0.8	0.564257	6.73069e-15
20016	-0.05	0.85	0.184379	-6.23865e-15
20017	-0.05	0.9	0.0206618	-4.18047e-16
20018	-0.05	0.95	0.0445443	-1.34553e-15
20019	-0.05	1	0.126172	1.64589e-15
20020	-0.05	1.05	0.215033	4.36434e-15
20021	-0.05	1.1	0.286301	-1.09633e-15
20022	-0.05	1.15	0.372601	-2.90647e-16
20023	-0.05	1.2	0.409771	-3.76691e-15
20024	-0.05	1.25	0.266994	-1.48071e-15
20025	-0.05	1.3	0.107827	-1.04529e-15
20026	-0.05	1.35	0.109388	2.48293e-16
20027	-0.05	1.4	0.168755	3.14261e-16
20028	-0.05	1.45	0.299373	-3.23862e-16
20029	-0.05	1.5	0.477451	4.91298e-15
20030	-0.05	1.55	0.46448	9.97317e-16
20031	-0.05	1.6	0.336959	1.51341e-15
20032	-0.05	1.65	0.246992	2.58302e-15
20033	-0.05	1.7	0.102308	6.96533e-15
20034	-0.05	1.75	0.0275121	1.13981e-15
20035	-0.05	1.8	0.0705302	-1.13765e-15
20036	-0.05	1.85	0.0296345	1.04973e-15
20037	-0.05	1.9	0.0336888	-6.66351e-16
20038	-0.05	1.95	0.110723	2.63033e-16
20039	-0.05	2	0.0379664	-5.21377e-16
20040	-0.05	2.05	0.0184317	6.87194e-17
20041	-0.05	2.1	0.100164	2.4926e-15
20042	-0.05	2.15	0.0281176	-1.06275e-15
20043	-0.05	2.2	0.0527603	9.54759e-16
20044	-0.05	2.25	0.228621	3.69633e-15
20045	-0.05	2.3	0.279157	-2.76724e-16
20046	-0.05	2.35	0.543105	-7.35149e-15
20047	-0.05	2.4	0.907473	3.01405e-15
20048	-0.05	2.45	0.582236	-2.7994e-15
20049	-0.05	2.5	0.0493197	4.40283e-15
20050	-0.05	2.55	0.202738	2.28126e-15
20051	-0.05	2.6	0.501167	-2.99676e-16
20052	-0.05	2.65	0.44045	-2.02496e-15
20053	-0.05	2.7	0.408273	2.11376e-15
20054	-0.05	2.75	0.351989	-5.59053e-15
20055	-0.05	2.8	0.0932553	-1.29853e-14
20056	-0.05	2.85	0.117583	7.33906e-15
20057	-0.05	2.9	0.59622	-7.53009e-15
20058	-0.05	2.95	0.975998	7.49521e-15
20059	-0.05	3	0.835321	7.73343e-15
20060	-0.05	3.05	0.339307	-8.8217e-15
20061	-0.05	3.1	0.127553	-5.00753e-15
20062	-0.05	3.15	0.57104	-8.15623e-15
20063	-0.05	3.2	1.04566	-6.51715e-15
20064	-0.05	3.25	0.885989	-7.47995e-15
20065	-0.05	3.3	0.458008	1.35448e-14
20066	-0.05	3.35	0.257386	-8.33438e-15
20067	-0.05	3.4	0.196509	8.66239e-15
20068	-0.05	3.45	0.232343	-6.52166e-15
20069	-0.05	3.5	0.45756	1.56084e-15
20070	-0.05	3.55	0.763299	4.72327e-15
20071	-0.05	3.6	0.868835	8.4642e-15
20072	-0.05	3.65	0.593226	1.02148e-14
20073	-0.05	3.7	0.389177	-5.08601e-15
20074	-0.05	3.75	0.663326	1.26551e-14
20075	-0.05	3.8	0.6884	3.00429e-16
20076	-0.05	3.85	0.182876	9.21494e-15
20077	-0.05	3.9	0.162342	4.30813e-15
20078	-0.05	3.95	0.561413	-8.58078e-15
20079	-0.05	4	0.422202	-2.12064e-15
20080	-0.05	4.05	0.0974108	-2.66229e-15
20081	-0.05	4.1	0.0436347	4.83025e-16
20082	-0.05	4.15	0.0109343	-1.11667e-15
20083	-0.05	4.2	0.385594	-2.33038e-15
20084	-0.05	4.25	1.16818	-2.18346e-14
20085	-0.05	4.3	1.30341	2.40962e-15
20086	-0.05	4.35	0.683475	1.99505e-15
20087	-0.05	4.4	0.162324	-2.25109e-15
20088	-0.05	4.45	0.00827675	-7.92e-16
20089	-0.05	4.5	0.010506	1.89632e-15
20090	-0.05	4.55	0.0758888	2.63853e-15
20091	-0.05	4.6	0.487343	-2.21133e-14
20092	-0.05	4.65	1.3662	-5.65647e-15
20093	-0.05	4.7	1.79948	1.30013e-14
20094	-0.05	4.75	1.19129	1.62101e-16
20095	-0.05	4.8	0.515066	-7.99841e-15
20096	-0.05	4.85	0.430192	1.9008e-15
20097	-0.05	4.9	0.370241	2.74357e-15
20098	-0.05	4.95	0.132831	4.22521e-15
20099	-0.05	5	0.0375177	3.82409e-15
20100	0	-5	0.0033748	-2.92995e-16
20101	0	-4.95	0.324648	3.13118e-16
20102	0	-4.9	0.647201	-1.79839e-15
20103	0	-4.85	0.425592	-5.8599e-16
20104	0	-4.8	0.106592	-1.15706e-16
20105	0	-4.75	0.296005	3.9373e-15
20106	0	-4.7	0.85031	7.43329e-16
20107	0	-4.65	1.11619	3.6051e-15
20108	0	-4.6	0.81012	-3.5665e-15
20109	0	-4.55	0.312762	-2.49956e-15
20110	0	-4.5	0.0491279	-2.54441e-16
20111	0	-4.45	0.00344163	-9.09375e-17
20112	0	-4.4	0.023066	-3.19254e-16
20113	0	-4.35	0.206306	-6.83741e-16
20114	0	-4.3	0.663175	3.84545e-15
20115	0	-4.25	1.08021	-8.38392e-16
20116	0	-4.2	0.981448	-1.1038e-15
20117	0	-4.15	0.442862	-5.79571e-16
20118	0	-4.1	0.0982867	-9.31547e-16
20119	0	-4.05	0.309963	-5.30999e-16
20120	0	-4	0.636349	1.6832e-15
20121	0	-3.95	0.457284	-1.6237e-16
20122	0	-3.9	0.0391525	-3.25608e-15
20123	0	-3.85	0.200866	3.75741e-15
20124	0	-3.8	0.866464	-3.15113e-15
20125	0	-3.75	1.16204	2.70461e-15
20126	0	-3.7	0.891308	-3.2474e-16
20127	0	-3.65	0.58418	4.07487e-16
20128	0	-3.6	0.436578	1.0077e-15
20129	0	-3.55	0.277644	-3.99698e-15
20130	0	-3.5	0.106873	7.37344e-16
20131	0	-3.45	0.0719454	1.04526e-15
20132	0	-3.4	0.211501	-3.07254e-15
20133	0	-3.35	0.370918	4.91968e-16
20134	0	-3.3	0.35952	-3.74093e-16
20135	0	-3.25	0.241484	1.26158e-15
20136	0	-3.2	0.259155	-1.46801e-15
20137	0	-3.15	0.336595	1.11413e-15
20138	0	-3.1	0.158544	2.18037e-15
20139	0	-3.05	0.0334626	1.99684e-15
20140	0	-3	0.597039	3.54161e-15
20141	0	-2.95	1.2865	7.86871e-16
20142	0	-2.9	1.02934	2.757e-15
20143	0	-2.85	0.336725	-3.83773e-15
20144	0	-2.8	0.201966	-7.38472e-16
20145	0	-2.75	0.26698	1.19956e-15
20146	0	-2.7	0.244377	-1.23929e-15
20147	0	-2.65	0.473758	-1.94809e-16
20148	0	-2.6	0.493087	1.45387e-15
20149	0	-2.55	0.0836648	4.84474e-15
20150	0	-2.5	0.104916	-1.54911e-16
20151	0	-2.45	0.472964	5.91888e-16
20152	0	-2.4	0.362519	3.53103e-16
20153	0	-2.35	0.0754957	2.19174e-15
20154	0	-2.3	0.051988	2.4993e-16
20155	0	-2.25	0.0415714	1.67292e-16
20156	0	-2.2	0.0363414	6.10482e-16
20157	0	-2.15	0.055479	1.42551e-16
20158	0	-2.1	0.0580545	-4.51722e-16
20159	0	-2.05	0.313663	-1.0528e-15
20160	0	-2	0.494142	-2.1148e-15
20161	0	-1.95	0.158955	-1.46914e-15
20162	0	-1.9	0.0427487	5.82694e-16
20163	0	-1.85	0.446473	2.36599e-15
20164	0	-1.8	0.508515	6.12531e-16
20165	0	-1.75	0.260719	-9.24087e-16
20166	0	-1.7	0.260882	-1.44051e-15
20167	0	-1.65	0.217406	-7.53043e-16
20168	0	-1.6	0.277267	-3.59383e-15
20169	0	-1.55	0.925367	-1.6433e-15
20170	0	-1.5	1.31741	-3.23526e-16
20171	0	-1.45	0.718797	-3.99351e-15
20172	0	-1.4	0.0667544	1.05107e-15
20173	0	-1.35	0.119186	5.68816e-16
20174	0	-1.3	0.330022	-1.70176e-16
20175	0	-1.25	0.274663	1.17189e-15
20176	0	-1.2	0.231864	-8.84275e-16
20177	0	-1.15	0.343563	-1.63931e-16
20178	0	-1.1	0.382017	-8.57474e-16
20179	0	-1.05	0.238421	2.1769e-15
20180	0	-1	0.0827902	-3.13638e-16
20181	0	-0.95	0.0906814	1.57903e-15
20182	0	-0.9	0.250833	-1.45387e-15
20183	0	-0.85	0.417848	-1.44797e-15
20184	0	-0.8	0.556483	-3.94667e-15
20185	0	-0.75	0.838171	-4.9058e-16
20186	0	-0.7	1.14844	-1.53367e-15
20187	0	-0.65	0.948456	2.89265e-15
20188	0	-0.6	0.283213	-5.53359e-15
20189	0	-0.55	0.0135492	1.51094e-16
20190	0	-0.5	0.392663	8.96679e-16
20191	0	-0.45	0.648232	8.82627e-16
20192	0	-0.4	0.367623	3.08174e-15
20193	0	-0.35	0.0961382	-8.36657e-16
20194	0	-0.3	0.366166	-4.93876e-16
20195	0	-0.25	0.920118	-3.97512e-15
20196	0	-0.2	1.10442	2.49644e-15
20197	0	-0.15	0.737703	3.31341e-15
20198	0	-0.1	0.25643	3.07844e-15
20199	0	-0.05	0.0341225	1.8964e-15
20200	0	0	0	0
20201	0	0.05	0.0341225	2.77989e-17
20202	0	0.1	0.25643	-1.41857e-15
20203	0	0.15	0.737703	-1.93543e-15
20204	0	0.2	1.10442	-2.19737e-15
20205	0	0.25	0.920118	3.97512e-15
20206	0	0.3	0.366166	1.24883e-15
20207	0	0.35	0.0961382	-1.61329e-17
20208	0	0.4	0.367623	-1.64452e-15
20209	0	0.45	0.648232	-8.82627e-16
20210	0	0.5	0.392663	-8.96679e-16
20211	0	0.55	0.0135492	-1.61798e-15
20212	0	0.6	0.283213	3.49373e-15
20213	0	0.65	0.948456	2.81389e-15
20214	0	0.7	1.14844	1.53367e-15
20215	0	0.75	0.838171	4.9058e-16
20216	0	0.8	0.556483	-1.26774e-15
20217	0	0.85	0.417848	-9.10209e-16
20218	0	0.9	0.250833	3.80772e-16
20219	0	0.95	0.0906814	-1.57903e-15
20220	0	1	0.0827902	3.13638e-16
20221	0	1.05	0.238421	1.9932e-16
20222	0	1.1	0.382017	3.74752e-15
20223	0	1.15	0.343563	2.50711e-15
20224	0	1.2	0.231864	-1.20997e-16
20225	0	1.25	0.274663	-1.17189e-15
20226	0	1.3	0.330022	1.21327e-15
20227	0	1.35	0.119186	2.95406e-15
20228	0	1.4	0.0667544	8.90434e-16
20229	0	1.45	0.718797	-1.48232e-15
20230	0	1.5	1.31741	3.23526e-16
20231	0	1.55	0.925367	1.53575e-15
20232	0	1.6	0.277267	-3.04444e-16
20233	0	1.65	0.217406	6.67695e-16
20234	0	1.7	0.260882	6.0299e-16
20235	0	1.75	0.260719	9.24087e-16
20236	0	1.8	0.508515	9.89313e-16
20237	0	1.85	0.446473	-2.23554e-15
20238	0	1.9	0.0427487	2.60555e-15
20239	0	1.95	0.158955	3.75516e-15
20240	0	2	0.494142	2.1148e-15
20241	0	2.05	0.313663	4.65487e-15
20242	0	2.1	0.0580545	-6.34041e-17
20243	0	2.15	0.055479	4.15943e-16
20244	0	2.2	0.0363414	-1.94094e-16
20245	0	2.25	0.0415714	-1.67292e-16
20246	0	2.3	0.051988	8.10853e-16
20247	0	2.35	0.0754957	1.16686e-15
20248	0	2.4	0.362519	1.89493e-15
20249	0	2.45	0.472964	-4.18415e-16
20250	0	2.5	0.104916	1.54911e-16
20251	0	2.55	0.0836648	-3.00888e-15
20252	0	2.6	0.493087	-3.38098e-16
20253	0	2.65	0.473758	1.32585e-15
20254	0	2.7	0.244377	-1.39992e-16
20255	0	2.75	0.26698	-1.19956e-15
20256	0	2.8	0.201966	-1.11525e-15
20257	0	2.85	0.336725	1.70818e-15
20258	0	2.9	1.02934	-2.81181e-15
20259	0	2.95	1.2865	-1.51129e-15
20260	0	3	0.597039	-3.54161e-15
20261	0	3.05	0.0334626	1.78555e-15
20262	0	3.1	0.158544	-2.18037e-15
20263	0	3.15	0.336595	-4.88585e-16
20264	0	3.2	0.259155	1.26531e-15
20265	0	3.25	0.241484	-1.26158e-15
20266	0	3.3	0.35952	7.40467e-16
20267	0	3.35	0.370918	-4.91968e-16
20268	0	3.4	0.211501	1.72163e-15
20269	0	3.45	0.0719454	1.7761e-15
20270	0	3.5	0.106873	-7.37344e-16
20271	0	3.55	0.277644	6.88685e-17
20272	0	3.6	0.436578	-1.0077e-15
20273	0	3.65	0.58418	-1.83881e-16
20274	0	3.7	0.891308	-1.3968e-15
20275	0	3.75	1.16204	-2.70461e-15
20276	0	3.8	0.866464	-1.21448e-15
20277	0	3.85	0.200866	-3.75741e-15
20278	0	3.9	0.0391525	3.26857e-15
20279	0	3.95	0.457284	2.17586e-15
20280	0	4	0.636349	-1.6832e-15
20281	0	4.05	0.309963	-4.55538e-16
20282	0	4.1	0.0982867	9.31547e-16
20283	0	4.15	0.442862	5.79571e-16
20284	0	4.2	0.981448	1.95104e-15
20285	0	4.25	1.08021	8.38392e-16
20286	0	4.3	0.663175	1.64972e-15
20287	0	4.35	0.206306	6.83741e-16
20288	0	4.4	0.023066	3.19254e-16
20289	0	4.45	0.00344163	3.66894e-17
20290	0	4.5	0.0491279	2.54441e-16
20291	0	4.55	0.312762	4.11017e-15
20292	0	4.6	0.81012	2.23892e-15
20293	0	4.65	1.11619	-3.6051e-15
20294	0	4.7	0.85031	-8.80546e-16
20295	0	4.75	0.296005	-3.9373e-15
20296	0	4.8	0.106592	-8.6129e-16
20297	0	4.85	0.425592	-2.74693e-15
20298	0	4.9	0.647201	1.79839e-15
20299	0	4.95	0.324648	-3.81726e-15
20300	0	5	0.0033748	2.92995e-16
20301	0.05	-5	0.0375177	-2.34085e-15
20302	0.05	-4.95	0.132831	-8.64506e-16
20303	0.05	-4.9	0.370241	-3.0654e-15
20304	0.05	-4.85	0.430192	-1.64124e-15
20305	0.05	-4.8	0.515066	1.36938e-14
20306	0.05	-4.75	1.19129	-3.89131e-15
20307	0.05	-4.7	1.79948	-1.48267e-14
20308	0.05	-4.65	1.3662	1.9211e-15
20309	0.05	-4.6	0.487343	2.82157e-14
20310	0.05	-4.55	0.0758888	-1.72481e-15
20311	0.05	-4.5	0.010506	-1.60808e-16
20312	0.05	-4.45	0.00827675	-1.05017e-17
20313	0.05	-4.4	0.162324	6.32208e-15
20314	0.05	-4.35	0.683475	-1.74143e-15
20315	0.05	-4.3	1.30341	-1.38233e-15
20316	0.05	-4.25	1.16818	2.68162e-14
20317	0.05	-4.2	0.385594	3.93663e-16
20318	0.05	-4.15	0.0109343	1.55519e-15
20319	0.05	-4.1	0.0436347	-2.3837e-16
20320	0.05	-4.05	0.0974108	1.30552e-15
20321	0.05	-4	0.422202	6.43883e-16
20322	0.05	-3.95	0.561413	2.60935e-15
20323	0.05	-3.9	0.162342	4.72683e-16
20324	0.05	-3.85	0.182876	-7.33154e-15
20325	0.05	-3.8	0.6884	-4.5201e-15
20326	0.05	-3.75	0.663326	-9.46383e-15
20327	0.05	-3.7	0.389177	9.66883e-15
20328	0.05	-3.65	0.593226	-7.77262e-15
20329	0.05	-3.6	0.868835	-5.14453e-15
20330	0.05	-3.55	0.763299	-8.21909e-15
20331	0.05	-3.5	0.45756	-7.27443e-15
20332	0.05	-3.45	0.232343	6.67219e-15
20333	0.05	-3.4	0.196509	-1.04258e-14
20334	0.05	-3.35	0.257386	1.07451e-14
20335	0.05	-3.3	0.458008	-1.13387e-14
20336	0.05	-3.25	0.885989	5.23522e-15
20337	0.05	-3.2	1.04566	1.4275e-14
20338	0.05	-3.15	0.57104	-3.49863e-16
20339	0.05	-3.1	0.127553	5.90382e-15
20340	0.05	-3.05	0.339307	5.88941e-15
20341	0.05	-3	0.835321	-4.31809e-16
20342	0.05	-2.95	0.975998	-6.10225e-15
20343	0.05	-2.9	0.59622	-9.46752e-16
20344	0.05	-2.85	0.117583	-6.54584e-15
20345	0.05	-2.8	0.0932553	1.24259e-14
20346	0.05	-2.75	0.351989	6.72946e-15
20347	0.05	-2.7	0.408273	-1.0999e-15
20348	0.05	-2.65	0.44045	5.66969e-15
20349	0.05	-2.6	0.501167	6.30003e-16
20350	0.05	-2.55	0.202738	-4.04012e-15
20351	0.05	-2.5	0.0493197	-1.15762e-15
20352	0.05	-2.45	0.582236	1.25846e-14
20353	0.05	-2.4	0.907473	-6.73777e-15
20354	0.05	-2.35	0.543105	3.96601e-15
20355	0.05	-2.3	0.279157	-1.64048e-15
20356	0.05	-2.25	0.228621	-7.54995e-16
20357	0.05	-2.2	0.0527603	-1.56928e-15
20358	0.05	-2.15	0.0281176	-8.14735e-16
20359	0.05	-2.1	0.100164	-2.22064e-15
20360	0.05	-2.05	0.0184317	2.20749e-16
20361	0.05	-2	0.0379664	1.13492e-16
20362	0.05	-1.95	0.110723	8.95795e-17
20363	0.05	-1.9	0.0336888	1.51629e-15
20364	0.05	-1.85	0.0296345	8.35009e-16
20365	0.05	-1.8	0.0705302	6.32258e-16
20366	0.05	-1.75	0.0275121	-9.16403e-16
20367	0.05	-1.7	0.102308	-3.96234e-15
20368	0.05	-1.65	0.246992	-3.66735e-15
20369	0.05	-1.6	0.336959	-1.13615e-15
20370	0.05	-1.55	0.46448	-7.09136e-16
20371	0.05	-1.5	0.477451	-1.37852e-15
20372	0.05	-1.45	0.299373	1.73844e-15
20373	0.05	-1.4	0.168755	4.33735e-16
20374	0.05	-1.35	0.109388	4.11834e-16
20375	0.05	-1.3	0.107827	1.53226e-15
20376	0.05	-1.25	0.266994	2.29856e-16
20377	0.05	-1.2	0.409771	2.40369e-15
20378	0.05	-1.15	0.372601	-1.06376e-15
20379	0.05	-1.1	0.286301	1.42392e-15
20380	0.05	-1.05	0.215033	-4.43212e-15
20381	0.05	-1	0.126172	-3.05922e-15
20382	0.05	-0.95	0.0445443	4.89805e-16
20383	0.05	-0.9	0.0206618	5.3295e-16
20384	0.05	-0.85	0.184379	5.09671e-15
20385	0.05	-0.8	0.564257	-9.47923e-15
20386	0.05	-0.75	0.818736	3.00299e-15
20387	0.05	-0.7	0.650556	-2.55621e-15
20388	0.05	-0.65	0.306458	9.54672e-15
20389	0.05	-0.6	0.110057	-1.1067e-15
20390	0.05	-0.55	0.034896	5.0526e-16
20391	0.05	-0.5	0.14773	1.53748e-15
20392	0.05	-0.45	0.416002	-5.14705e-15
20393	0.05	-0.4	0.41439	1.35331e-14
20394	0.05	-0.35	0.502264	1.69614e-14
20395	0.05	-0.3	1.48676	1.98315e-15
20396	0.05	-0.25	2.43873	-6.15317e-16
20397	0.05	-0.2	1.9009	-3.31125e-14
20398	0.05	-0.15	0.596916	8.12939e-15
20399	0.05	-0.1	0.0151551	3.89327e-15
20400	0.05	-0.05	0.178503	6.46658e-15
20401	0.05	0	0.208069	-4.86395e-16
20402	0.05	0.05	0.570509	-1.618e-14
20403	0.05	0.1	1.50656	1.16388e-14
20404	0.05	0.15	1.93535	-1.81187e-15
20405	0.05	0.2	1.23276	-2.72557e-14
20406	0.05	0.25	0.25095	-1.71678e-14
20407	0.05	0.3	0.0116002	2.98612e-15
20408	0.05	0.35	0.0698198	9.29701e-16
20409	0.05	0.4	0.132372	-5.41761e-15
20410	0.05	0.45	0.51555	1.74597e-14
20411	0.05	0.5	0.58448	-1.53869e-15
20412	0.05	0.55	0.137688	-5.47959e-15
20413	0.05	0.6	0.228096	5.74501e-15
20414	0.05	0.65	0.704873	9.71113e-15
20415	0.05	0.7	0.605235	-1.61283e-14
20416	0.05	0.75	0.382414	1.85693e-15
20417	0.05	0.8	0.646729	-6.59856e-16
20418	0.05	0.85	0.901172	4.32377e-15
20419	0.05	0.9	0.757797	3.67106e-15
20420	0.05	0.95	0.430369	-1.4145e-14
20421	0.05	1	0.212605	8.32117e-16
20422	0.05	1.05	0.196434	-4.0367e-16
20423	0.05	1.1	0.273553	7.85806e-15
20424	0.05	1.15	0.515428	3.20052e-15
20425	0.05	1.2	0.942346	-4.21053e-15
20426	0.05	1.25	1.00231	1.81688e-14
20427	0.05	1.3	0.477427	9.31742e-16
20428	0.05	1.35	0.118227	-1.16344e-15
20429	0.05	1.4	0.407593	-4.78019e-15
20430	0.05	1.45	0.883814	-5.28069e-16
20431	0.05	1.5	0.956409	-7.47715e-15
20432	0.05	1.55	0.529348	-1.47069e-16
20433	0.05	1.6	0.0835638	2.02158e-15
20434	0.05	1.65	0.127501	-6.19344e-15
20435	0.05	1.7	0.381055	-1.00501e-14
20436	0.05	1.75	0.410403	7.26684e-16
20437	0.05	1.8	0.457822	-2.29323e-15
20438	0.05	1.85	0.481586	-6.05467e-15
20439	0.05	1.9	0.148245	3.9374e-15
20440	0.05	1.95	0.0900442	7.08163e-16
20441	0.05	2	0.667692	1.15626e-14
20442	0.05	2.05	0.882365	-9.08526e-16
20443	0.05	2.1	0.480466	8.97282e-15
20444	0.05	2.15	0.271306	5.56971e-15
20445	0.05	2.2	0.210202	2.18207e-15
20446	0.05	2.25	0.032386	-3.01144e-15
20447	0.05	2.3	0.0427014	-9.44156e-16
20448	0.05	2.35	0.0963972	-1.95878e-15
20449	0.05	2.4	0.00880971	8.6154e-16
20450	0.05	2.45	0.0529993	-2.08234e-15
20451	0.05	2.5	0.107299	5.75682e-16
20452	0.05	2.55	0.024419	-2.05918e-15
20453	0.05	2.6	0.0380472	1.50255e-15
20454	0.05	2.65	0.0649596	1.23206e-15
20455	0.05	2.7	0.0282626	-1.0762e-15
20456	0.05	2.75	0.126672	-9.14815e-16
20457	0.05	2.8	0.259516	2.82535e-15
20458	0.05	2.85	0.346469	9.65227e-16
20459	0.05	2.9	0.474909	5.93639e-16
20460	0.05	2.95	0.459748	-1.76963e-16
20461	0.05	3	0.275372	1.9102e-15
20462	0.05	3.05	0.155132	-3.42948e-15
20463	0.05	3.1	0.0937853	-7.36332e-16
20464	0.05	3.15	0.114972	9.69846e-17
20465	0.05	3.2	0.295585	-5.53564e-15
20466	0.05	3.25	0.416728	2.74847e-15
20467	0.05	3.3	0.361445	-9.9576e-16
20468	0.05	3.35	0.276289	-9.15667e-16
20469	0.05	3.4	0.1979	2.09622e-15
20470	0.05	3.45	0.106133	-5.80967e-15
20471	0.05	3.5	0.0324311	2.52198e-15
20472	0.05	3.55	0.0234248	7.60412e-16
20473	0.05	3.6	0.223809	9.55269e-16
20474	0.05	3.65	0.627046	-4.90985e-15
20475	0.05	3.7	0.835686	-6.12753e-15
20476	0.05	3.75	0.604397	-3.43373e-15
20477	0.05	3.8	0.253529	1.5053e-14
20478	0.05	3.85	0.0780764	5.29874e-15
20479	0.05	3.9	0.0414289	-7.49523e-17
20480	0.05	3.95	0.194768	4.99899e-16
20481	0.05	4	0.419323	-8.01093e-16
20482	0.05	4.05	0.415116	-2.3984e-15
20483	0.05	4.1	0.638468	-2.98605e-15
20484	0.05	4.15	1.46595	-7.8387e-15
20485	0.05	4.2	1.86236	-1.27533e-14
20486	0.05	4.25	1.15916	4.36322e-15
20487	0.05	4.3	0.320338	-1.56716e-14
20488	0.05	4.35	0.0370785	-2.1418e-15
20489	0.05	4.4	0.00357087	5.55264e-16
20490	0.05	4.45	0.0237521	-2.0723e-16
20491	0.05	4.5	0.253485	-1.87988e-14
20492	0.05	4.55	0.842733	-1.76809e-14
20493	0.05	4.6	1.32291	1.06063e-15
20494	0.05	4.65	0.948292	-7.58028e-16
20495	0.05	4.7	0.212697	1.12488e-14
20496	0.05	4.75	0.00759758	6.45846e-16
20497	0.05	4.8	0.0463085	6.99307e-16
20498	0.05	4.85	0.157583	-3.19131e-15
20499	0.05	4.9	0.509121	1.82888e-17
20500	0.05	4.95	0.459887	-4.30717e-15
20501	0.05	5	0.0792381	-2.50346e-15
20502	0.1	-5	0.235519	2.16289e-15
20503	0.1	-4.95	0.0521778	2.33681e-15
20504	0.1	-4.9	0.0929975	-1.30652e-15
20505	0.1	-4.85	0.317027	1.97454e-15
20506	0.1	-4.8	0.852388	3.00473e-14
20507	0.1	-4.75	1.74806	4.51841e-15
20508	0.1	-4.7	2.18566	2.29156e-16
20509	0.1	-4.65	1.63911	-1.60187e-15
20510	0.1	-4.6	0.821089	-1.75418e-14
20511	0.1	-4.55	0.329244	2.30807e-15
20512	0.1	-4.5	0.061726	-9.29726e-16
20513	0.1	-4.45	0.0199773	3.1687e-15
20514	0.1	-4.4	0.256933	-5.00798e-15
20515	0.1	-4.35	0.694894	-6.69275e-15
20516	0.1	-4.3	1.05462	-1.00868e-16
20517	0.1	-4.25	0.782449	5.42372e-15
20518	0.1	-4.2	0.157776	3.04579e-15
20519	0.1	-4.15	0.0799536	-3.84223e-15
20520	0.1	-4.1	0.188978	-3.9972e-15
20521	0.1	-4.05	0.00550642	-2.29041e-15
20522	0.1	-4	0.307943	-2.88238e-16
20523	0.1	-3.95	0.873877	3.74323e-15
20524	0.1	-3.9	0.602222	-8.91575e-15
20525	0.1	-3.85	0.0916332	3.94058e-15
20526	0.1	-3.8	0.123055	-1.06745e-15
20527	0.1	-3.75	0.100372	1.16721e-15
20528	0.1	-3.7	0.0416739	-1.40447e-15
20529	0.1	-3.65	0.441043	-2.01963e-15
20530	0.1	-3.6	0.752603	-6.75499e-15
20531	0.1	-3.55	0.631112	-1.00324e-15
20532	0.1	-3.5	0.516849	-7.27824e-15
20533	0.1	-3.45	0.465655	9.90056e-15
20534	0.1	-3.4	0.35398	-1.41752e-15
20535	0.1	-3.35	0.376152	-3.36601e-15
20536	0.1	-3.3	0.625568	1.19264e-14
20537	0.1	-3.25	0.946744	9.00767e-15
20538	0.1	-3.2	0.922346	-9.84243e-15
20539	0.1	-3.15	0.36357	-1.17862e-14
20540	0.1	-3.1	0.0464476	1.61291e-15
20541	0.1	-3.05	0.477383	1.69829e-14
20542	0.1	-3	0.699441	-1.02269e-15
20543	0.1	-2.95	0.22353	4.62351e-15
20544	0.1	-2.9	0.092212	-4.66888e-15
20545	0.1	-2.85	0.601005	-1.42929e-15
20546	0.1	-2.8	0.775485	9.14157e-15
20547	0.1	-2.75	0.423915	4.13133e-16
20548	0.1	-2.7	0.13081	2.41554e-15
20549	0.1	-2.65	0.0284374	-4.12078e-16
20550	0.1	-2.6	0.0220381	1.40451e-15
20551	0.1	-2.55	0.0404726	1.22688e-15
20552	0.1	-2.5	0.0165375	2.2108e-16
20553	0.1	-2.45	0.148003	-9.62416e-15
20554	0.1	-2.4	0.420564	4.44501e-15
20555	0.1	-2.35	0.485517	1.19129e-14
20556	0.1	-2.3	0.442375	2.11962e-15
20557	0.1	-2.25	0.453153	-2.1072e-16
20558	0.1	-2.2	0.250797	-1.27413e-15
20559	0.1	-2.15	0.00802487	-3.19569e-16
20560	0.1	-2.1	0.141001	-5.51575e-15
20561	0.1	-2.05	0.302211	5.25421e-15
20562	0.1	-2	0.13552	-2.57662e-15
20563	0.1	-1.95	0.0299416	-2.07023e-16
20564	0.1	-1.9	0.202368	-8.75047e-15
20565	0.1	-1.85	0.303552	1.37255e-15
20566	0.1	-1.8	0.172029	-4.59736e-15
20567	0.1	-1.75	0.0334665	-1.53656e-15
20568	0.1	-1.7	0.0413253	3.1167e-16
20569	0.1	-1.65	0.0997544	1.56004e-15
20570	0.1	-1.6	0.0723709	-4.5659e-16
20571	0.1	-1.55	0.0276594	1.4031e-15
20572	0.1	-1.5	0.144532	-7.20989e-15
20573	0.1	-1.45	0.344804	-9.81983e-15
20574	0.1	-1.4	0.48732	-2.67486e-15
20575	0.1	-1.35	0.823988	-4.23775e-15
20576	0.1	-1.3	1.34849	1.04645e-14
20577	0.1	-1.25	1.33378	-1.307e-14
20578	0.1	-1.2	0.64587	7.99083e-15
20579	0.1	-1.15	0.133315	-4.08924e-15
20580	0.1	-1.1	0.0784102	1.52996e-15
20581	0.1	-1.05	0.0955657	4.00895e-15
