#legend:
#N	qx	qy	re	im
20988	0.2	-0.8	0.273926	1.4803e-14
20989	0.2	-0.75	1.21747	-2.50394e-15
20990	0.2	-0.7	1.77761	-9.79035e-17
20991	0.2	-0.65	1.0842	5.3629e-15
20992	0.2	-0.6	0.225885	2.71582e-15
20993	0.2	-0.55	0.0844147	-2.22134e-15
20994	0.2	-0.5	0.107458	3.34964e-15
20995	0.2	-0.45	0.0556353	-1.21327e-15
20996	0.2	-0.4	0.355128	-6.04291e-16
20997	0.2	-0.35	0.744329	-1.05515e-16
20998	0.2	-0.3	0.671738	3.15494e-15
20999	0.2	-0.25	0.350013	-9.19928e-15
21000	0.2	-0.2	0.111662	2.42254e-15
21001	0.2	-0.15	0.026368	1.02592e-15
21002	0.2	-0.1	0.0591456	-2.1246e-16
21003	0.2	-0.05	0.31345	1.5679e-14
21004	0.2	0	1.14688	-2.36295e-15
21005	0.2	0.05	0.897962	-3.34143e-14
21006	0.2	0.1	0.00989228	9.03162e-16
21007	0.2	0.15	0.924029	2.87909e-14
21008	0.2	0.2	1.45068	2.57119e-14
21009	0.2	0.25	0.52168	-2.12572e-15
21010	0.2	0.3	0.0154122	-9.30538e-16
21011	0.2	0.35	0.218134	3.7772e-15
21012	0.2	0.4	0.699105	1.45455e-15
21013	0.2	0.45	0.973413	-4.56759e-15
21014	0.2	0.5	0.546792	-1.59012e-15
21015	0.2	0.55	0.172746	-2.83719e-15
21016	0.2	0.6	0.14276	-1.10668e-14
21017	0.2	0.65	0.0075192	-1.97237e-15
21018	0.2	0.7	0.527575	-1.56615e-14
21019	0.2	0.75	1.68309	-2.38748e-14
21020	0.2	0.8	1.83251	4.92799e-15
21021	0.2	0.85	0.949468	-3.51016e-15
21022	0.2	0.9	0.364998	1.07396e-16
21023	0.2	0.95	0.249789	2.53296e-15
21024	0.2	1	0.177303	5.2971e-15
21025	0.2	1.05	0.106831	1.59258e-15
21026	0.2	1.1	0.112835	2.50734e-15
21027	0.2	1.15	0.159427	-4.10875e-15
21028	0.2	1.2	0.0741785	5.65498e-15
21029	0.2	1.25	0.05948	-2.58351e-15
21030	0.2	1.3	0.534469	-2.05179e-15
21031	0.2	1.35	1.01967	1.08318e-15
21032	0.2	1.4	0.800098	1.17772e-14
21033	0.2	1.45	0.282175	-8.5949e-15
21034	0.2	1.5	0.10699	1.90142e-15
21035	0.2	1.55	0.125569	-1.35127e-15
21036	0.2	1.6	0.0688156	1.72416e-15
21037	0.2	1.65	0.00644324	1.35341e-15
21038	0.2	1.7	0.00465943	-3.42424e-16
21039	0.2	1.75	0.0112401	-1.77159e-16
21040	0.2	1.8	0.00985143	-3.28904e-16
21041	0.2	1.85	0.0624467	-1.23904e-15
21042	0.2	1.9	0.167052	3.63444e-15
21043	0.2	1.95	0.194529	1.84011e-15
21044	0.2	2	0.0949928	2.73932e-15
21045	0.2	2.05	0.00902352	-6.00106e-17
21046	0.2	2.1	0.107173	-2.53614e-15
21047	0.2	2.15	0.402739	3.18887e-15
21048	0.2	2.2	0.621988	-3.59391e-15
21049	0.2	2.25	0.449443	-4.93338e-15
21050	0.2	2.3	0.115258	-3.60756e-15
21051	0.2	2.35	0.0990251	1.86442e-15
21052	0.2	2.4	0.198927	1.06637e-15
21053	0.2	2.45	0.0654425	3.44325e-15
21054	0.2	2.5	0.176704	-1.21394e-14
21055	0.2	2.55	0.775553	1.45996e-14
21056	0.2	2.6	1.02601	2.56466e-15
21057	0.2	2.65	0.539871	1.51947e-15
21058	0.2	2.7	0.0631669	-2.67289e-15
21059	0.2	2.75	0.0301656	-1.37147e-15
21060	0.2	2.8	0.121409	3.26462e-15
21061	0.2	2.85	0.151548	4.76453e-15
21062	0.2	2.9	0.14169	-4.10305e-16
21063	0.2	2.95	0.0479661	1.28323e-15
21064	0.2	3	0.129913	3.429e-15
21065	0.2	3.05	0.708805	-2.43102e-14
21066	0.2	3.1	1.26513	9.40375e-15
21067	0.2	3.15	1.10418	-8.45802e-16
21068	0.2	3.2	0.669063	-2.39121e-15
21069	0.2	3.25	0.563958	7.73986e-15
21070	0.2	3.3	0.437475	-1.76318e-15
21071	0.2	3.35	0.139974	-6.17126e-15
21072	0.2	3.4	0.11298	1.11283e-15
21073	0.2	3.45	0.362567	-3.94244e-15
21074	0.2	3.5	0.53192	-3.14902e-15
21075	0.2	3.55	0.356895	-9.95414e-15
21076	0.2	3.6	0.0510238	-4.54124e-16
21077	0.2	3.65	0.448007	-1.41725e-14
21078	0.2	3.7	1.40036	4.63509e-15
21079	0.2	3.75	1.5456	1.40074e-15
21080	0.2	3.8	0.829942	4.78957e-15
21081	0.2	3.85	0.327192	-1.41082e-14
21082	0.2	3.9	0.127244	-5.98703e-15
21083	0.2	3.95	0.000827072	8.71774e-16
21084	0.2	4	0.13304	-7.43632e-15
21085	0.2	4.05	0.449529	-9.90834e-15
21086	0.2	4.1	0.721213	-5.10906e-15
21087	0.2	4.15	0.637047	-9.51328e-16
21088	0.2	4.2	0.175492	3.65582e-15
21089	0.2	4.25	0.0260547	1.53553e-15
21090	0.2	4.3	0.213894	1.19862e-15
21091	0.2	4.35	0.14663	-9.66179e-16
21092	0.2	4.4	0.202679	-8.35368e-15
21093	0.2	4.45	0.499209	1.24686e-15
21094	0.2	4.5	0.325674	1.09489e-15
21095	0.2	4.55	0.0367774	3.7405e-19
21096	0.2	4.6	0.170872	-4.66415e-15
21097	0.2	4.65	0.180276	-5.89722e-16
21098	0.2	4.7	0.00652201	-9.86837e-16
21099	0.2	4.75	0.139463	2.15773e-15
21100	0.2	4.8	0.484201	1.60476e-15
21101	0.2	4.85	0.740051	5.7314e-15
21102	0.2	4.9	0.645372	-7.64293e-15
21103	0.2	4.95	0.286862	-1.05774e-15
21104	0.2	5	0.151546	-6.24879e-16
21105	0.25	-5	0.165368	1.81729e-16
21106	0.25	-4.95	0.161018	-5.47744e-15
21107	0.25	-4.9	0.25809	4.92248e-15
21108	0.25	-4.85	0.439045	6.00983e-15
21109	0.25	-4.8	0.837234	4.30089e-15
21110	0.25	-4.75	0.866993	-8.31571e-15
21111	0.25	-4.7	0.343304	-3.95585e-15
21112	0.25	-4.65	0.0484338	2.19892e-16
21113	0.25	-4.6	0.0770209	-4.90297e-15
21114	0.25	-4.55	0.00886174	-2.31781e-16
21115	0.25	-4.5	0.0965687	3.02834e-15
21116	0.25	-4.45	0.368799	5.81563e-16
21117	0.25	-4.4	0.384528	9.07341e-15
21118	0.25	-4.35	0.235591	3.19724e-15
21119	0.25	-4.3	0.202275	4.08022e-15
21120	0.25	-4.25	0.249999	4.98564e-15
21121	0.25	-4.2	0.254559	-3.34833e-15
21122	0.25	-4.15	0.119363	4.43392e-15
21123	0.25	-4.1	0.19284	7.92024e-15
21124	0.25	-4.05	0.844491	1.80036e-14
21125	0.25	-4	1.29868	-4.68158e-16
21126	0.25	-3.95	0.79599	8.79998e-16
21127	0.25	-3.9	0.130728	-1.25517e-16
21128	0.25	-3.85	0.0395425	4.29443e-15
21129	0.25	-3.8	0.124781	-4.71723e-15
21130	0.25	-3.75	0.445844	-1.1016e-14
21131	0.25	-3.7	1.33837	1.03784e-14
21132	0.25	-3.65	1.87357	1.84591e-15
21133	0.25	-3.6	1.25006	-3.18836e-14
21134	0.25	-3.55	0.335334	1.24134e-14
21135	0.25	-3.5	0.00718756	3.06535e-16
21136	0.25	-3.45	0.0463463	1.90916e-16
21137	0.25	-3.4	0.14205	4.79124e-16
21138	0.25	-3.35	0.145107	-6.02923e-15
21139	0.25	-3.3	0.0171449	-3.04613e-15
21140	0.25	-3.25	0.118884	-1.56978e-15
21141	0.25	-3.2	0.484494	-1.30359e-15
21142	0.25	-3.15	0.673736	-8.67406e-15
21143	0.25	-3.1	0.682408	3.48192e-16
21144	0.25	-3.05	0.605478	-3.30254e-15
21145	0.25	-3	0.299366	7.27474e-15
21146	0.25	-2.95	0.0321005	2.03234e-17
21147	0.25	-2.9	0.0395245	-2.51344e-15
21148	0.25	-2.85	0.104207	-1.03566e-15
21149	0.25	-2.8	0.273247	-1.27607e-14
21150	0.25	-2.75	0.593191	1.45691e-15
21151	0.25	-2.7	0.666223	6.04171e-15
21152	0.25	-2.65	0.427009	-3.13822e-16
21153	0.25	-2.6	0.216146	2.59682e-15
21154	0.25	-2.55	0.124535	-2.50234e-16
21155	0.25	-2.5	0.0700697	2.74813e-16
21156	0.25	-2.45	0.0209021	2.40761e-15
21157	0.25	-2.4	0.00383305	-5.55621e-16
21158	0.25	-2.35	0.0496313	-3.90334e-16
21159	0.25	-2.3	0.0762149	7.67041e-16
21160	0.25	-2.25	0.112388	-1.61769e-15
21161	0.25	-2.2	0.286036	-3.78573e-15
21162	0.25	-2.15	0.420969	-1.71532e-15
21163	0.25	-2.1	0.358014	2.5139e-15
21164	0.25	-2.05	0.257305	5.72068e-16
21165	0.25	-2	0.132592	8.66137e-16
21166	0.25	-1.95	0.00184877	-2.94144e-17
21167	0.25	-1.9	0.211329	2.47762e-15
21168	0.25	-1.85	0.658533	8.41408e-15
21169	0.25	-1.8	0.655363	-4.66398e-15
21170	0.25	-1.75	0.253366	-1.05033e-15
21171	0.25	-1.7	0.436262	3.76008e-15
21172	0.25	-1.65	1.43327	-1.77141e-14
21173	0.25	-1.6	2.03692	6.61292e-15
21174	0.25	-1.55	1.31985	2.04239e-14
21175	0.25	-1.5	0.191744	-6.32406e-15
21176	0.25	-1.45	0.188943	-1.11584e-15
21177	0.25	-1.4	1.07786	-6.31463e-15
21178	0.25	-1.35	1.24548	-1.28823e-14
21179	0.25	-1.3	0.483484	3.02282e-14
21180	0.25	-1.25	0.105575	-5.68577e-16
21181	0.25	-1.2	0.304874	5.01077e-15
21182	0.25	-1.15	0.209526	5.0132e-15
21183	0.25	-1.1	0.0111876	1.77059e-15
21184	0.25	-1.05	0.328832	1.55476e-14
21185	0.25	-1	0.769778	-6.25491e-15
21186	0.25	-0.95	0.878915	-6.99354e-16
21187	0.25	-0.9	0.743647	-2.5472e-15
21188	0.25	-0.85	0.365476	-7.43502e-16
21189	0.25	-0.8	0.11127	-2.06922e-15
21190	0.25	-0.75	0.680444	-1.07111e-14
21191	0.25	-0.7	1.53252	2.34133e-14
21192	0.25	-0.65	1.42309	9.39786e-17
21193	0.25	-0.6	0.616153	7.08834e-15
21194	0.25	-0.55	0.142923	-7.12798e-16
21195	0.25	-0.5	0.0153059	-9.65113e-16
21196	0.25	-0.45	0.0975876	-1.22885e-14
21197	0.25	-0.4	0.610174	-2.41755e-15
21198	0.25	-0.35	1.21521	3.35469e-15
21199	0.25	-0.3	1.38706	-5.42058e-16
21200	0.25	-0.25	0.905257	3.14669e-14
21201	0.25	-0.2	0.157664	-1.11604e-14
21202	0.25	-0.15	0.0747206	9.02976e-15
21203	0.25	-0.1	0.235268	-1.05966e-15
21204	0.25	-0.05	0.182704	-1.89765e-15
21205	0.25	0	0.666991	-1.45127e-15
21206	0.25	0.05	0.566804	7.17929e-15
21207	0.25	0.1	0.00420719	-2.12786e-15
21208	0.25	0.15	0.515218	2.14725e-14
21209	0.25	0.2	1.12146	-1.80262e-15
21210	0.25	0.25	1.05396	-1.02626e-15
21211	0.25	0.3	0.601248	-4.98961e-15
21212	0.25	0.35	0.307409	-1.41387e-14
21213	0.25	0.4	0.969421	-2.31197e-14
21214	0.25	0.45	1.83687	-4.55093e-15
21215	0.25	0.5	1.47554	-4.06951e-14
21216	0.25	0.55	0.472197	-9.94459e-15
21217	0.25	0.6	0.10199	3.09974e-15
21218	0.25	0.65	0.293269	-1.50553e-14
21219	0.25	0.7	0.740424	5.89113e-15
21220	0.25	0.75	1.41505	-3.03646e-16
21221	0.25	0.8	1.6146	1.06632e-14
21222	0.25	0.85	0.909511	1.20007e-14
21223	0.25	0.9	0.165655	1.96402e-15
21224	0.25	0.95	0.00312707	-8.28797e-16
21225	0.25	1	0.055273	-7.92124e-16
21226	0.25	1.05	0.116975	-1.45742e-15
21227	0.25	1.1	0.142865	-2.35945e-15
21228	0.25	1.15	0.0226159	-3.63897e-15
21229	0.25	1.2	0.0784163	-3.68687e-15
21230	0.25	1.25	0.424259	5.85047e-15
21231	0.25	1.3	0.654897	-2.35029e-15
21232	0.25	1.35	0.700572	-3.18394e-15
21233	0.25	1.4	0.604247	-1.16607e-15
21234	0.25	1.45	0.275385	-1.1169e-14
21235	0.25	1.5	0.0236798	-3.67685e-15
21236	0.25	1.55	0.0399147	-9.62294e-16
21237	0.25	1.6	0.114898	3.84904e-15
21238	0.25	1.65	0.315711	-7.09855e-15
21239	0.25	1.7	0.622312	9.84695e-15
21240	0.25	1.75	0.645907	1.0112e-14
21241	0.25	1.8	0.399957	-9.84825e-15
21242	0.25	1.85	0.207585	2.12003e-15
21243	0.25	1.9	0.119517	-4.30917e-15
21244	0.25	1.95	0.0619289	-1.99472e-16
21245	0.25	2	0.013963	1.20769e-16
21246	0.25	2.05	0.00831774	-2.34025e-16
21247	0.25	2.1	0.0572912	-1.74163e-15
21248	0.25	2.15	0.0765638	-6.31125e-16
21249	0.25	2.2	0.129092	6.8388e-15
21250	0.25	2.25	0.31413	-6.09027e-15
21251	0.25	2.3	0.422703	6.32977e-15
21252	0.25	2.35	0.346614	2.08118e-15
21253	0.25	2.4	0.250414	-1.73288e-15
21254	0.25	2.45	0.112588	-1.90554e-15
21255	0.25	2.5	0.00232213	-1.03121e-15
21256	0.25	2.55	0.274303	5.88179e-15
21257	0.25	2.6	0.714099	1.19327e-14
21258	0.25	2.65	0.628758	3.90182e-15
21259	0.25	2.7	0.230137	1.84669e-15
21260	0.25	2.75	0.536134	5.46942e-15
21261	0.25	2.8	1.57274	3.91001e-15
21262	0.25	2.85	2.0074	-5.47882e-15
21263	0.25	2.9	1.11952	-1.54179e-14
21264	0.25	2.95	0.0868498	-1.15054e-14
21265	0.25	3	0.302464	-1.78917e-14
21266	0.25	3.05	1.15101	-1.76723e-15
21267	0.25	3.1	1.0945	-1.10834e-14
21268	0.25	3.15	0.317474	1.32713e-14
21269	0.25	3.2	0.0522722	8.63036e-16
21270	0.25	3.25	0.215312	7.20545e-15
21271	0.25	3.3	0.109096	9.34159e-16
21272	0.25	3.35	0.0279805	1.22769e-15
21273	0.25	3.4	0.365822	4.7526e-16
21274	0.25	3.45	0.773872	8.09554e-15
21275	0.25	3.5	0.869485	8.70952e-15
21276	0.25	3.55	0.592341	-7.41052e-16
21277	0.25	3.6	0.190602	5.36682e-15
21278	0.25	3.65	0.189034	8.67592e-15
21279	0.25	3.7	0.714991	4.94869e-15
21280	0.25	3.75	1.15195	9.72117e-15
21281	0.25	3.8	0.952422	1.08893e-14
21282	0.25	3.85	0.402837	-9.71066e-17
21283	0.25	3.9	0.124176	4.28618e-16
21284	0.25	3.95	0.136104	1.13223e-14
21285	0.25	4	0.229292	-5.135e-16
21286	0.25	4.05	0.598709	-4.96761e-15
21287	0.25	4.1	1.02025	6.47594e-16
21288	0.25	4.15	0.818842	4.15636e-15
21289	0.25	4.2	0.261223	4.5942e-16
21290	0.25	4.25	0.0551469	1.25958e-15
21291	0.25	4.3	0.0464062	-3.59662e-15
21292	0.25	4.35	0.00229141	-1.60099e-16
21293	0.25	4.4	0.130836	-2.48474e-15
21294	0.25	4.45	0.308571	-7.10532e-17
21295	0.25	4.5	0.299956	1.01643e-14
21296	0.25	4.55	0.228876	6.8086e-16
21297	0.25	4.6	0.215234	-3.33346e-15
21298	0.25	4.65	0.234939	3.04364e-15
21299	0.25	4.7	0.169527	-1.35849e-15
21300	0.25	4.75	0.0423716	-1.24807e-15
21301	0.25	4.8	0.314504	-2.09692e-15
21302	0.25	4.85	0.961952	-1.37746e-14
21303	0.25	4.9	1.02978	-4.73476e-15
21304	0.25	4.95	0.380261	1.2529e-14
21305	0.25	5	0.0188923	-2.75124e-15
21306	0.3	-5	0.34118	1.09791e-14
21307	0.3	-4.95	0.743583	-2.46042e-14
21308	0.3	-4.9	0.601468	-4.22462e-15
21309	0.3	-4.85	0.717155	4.02347e-17
21310	0.3	-4.8	1.04133	1.1555e-15
21311	0.3	-4.75	0.667746	-7.73569e-15
21312	0.3	-4.7	0.10342	-2.5984e-15
21313	0.3	-4.65	0.00627506	-1.94606e-15
21314	0.3	-4.6	0.0220682	3.40246e-15
21315	0.3	-4.55	0.0713289	-8.98034e-16
21316	0.3	-4.5	0.296725	6.82146e-15
21317	0.3	-4.45	0.448526	3.47796e-15
21318	0.3	-4.4	0.372272	6.46511e-15
21319	0.3	-4.35	0.223052	6.74221e-15
21320	0.3	-4.3	0.201021	-2.2374e-15
21321	0.3	-4.25	0.259873	4.00749e-15
21322	0.3	-4.2	0.327321	8.70761e-16
21323	0.3	-4.15	0.611482	-1.29036e-16
21324	0.3	-4.1	0.923232	2.42255e-15
21325	0.3	-4.05	0.824266	6.68972e-16
21326	0.3	-4	0.580133	-4.10585e-15
21327	0.3	-3.95	0.393792	9.45687e-15
21328	0.3	-3.9	0.0941	7.31501e-15
21329	0.3	-3.85	0.0362954	-4.15484e-15
21330	0.3	-3.8	0.289378	-3.04408e-15
21331	0.3	-3.75	0.386275	2.47753e-15
21332	0.3	-3.7	0.504249	-3.43671e-15
21333	0.3	-3.65	0.705905	1.89959e-15
21334	0.3	-3.6	0.565594	1.17879e-14
21335	0.3	-3.55	0.328155	-1.39824e-14
21336	0.3	-3.5	0.2532	-4.8962e-15
21337	0.3	-3.45	0.158953	7.3213e-15
21338	0.3	-3.4	0.131217	5.16043e-15
21339	0.3	-3.35	0.0545137	2.69767e-15
21340	0.3	-3.3	0.0958478	9.61279e-15
21341	0.3	-3.25	0.88321	-1.76882e-14
21342	0.3	-3.2	1.45374	9.08785e-15
21343	0.3	-3.15	0.717926	9.7955e-15
21344	0.3	-3.1	0.0261392	-4.35216e-15
21345	0.3	-3.05	0.191082	1.14625e-15
21346	0.3	-3	0.18725	3.32158e-15
21347	0.3	-2.95	0.0302953	-3.53716e-16
21348	0.3	-2.9	0.0637237	-3.70992e-16
21349	0.3	-2.85	0.00467227	-9.7447e-16
21350	0.3	-2.8	0.585163	9.24866e-15
21351	0.3	-2.75	1.87511	1.40857e-15
21352	0.3	-2.7	2.2616	1.3627e-14
21353	0.3	-2.65	1.51194	1.42276e-14
21354	0.3	-2.6	0.698082	-8.86508e-15
21355	0.3	-2.55	0.146946	-4.4223e-15
21356	0.3	-2.5	0.0167019	1.331e-15
21357	0.3	-2.45	0.16487	-4.82938e-15
21358	0.3	-2.4	0.114802	-7.71724e-16
21359	0.3	-2.35	0.224565	-2.45514e-15
21360	0.3	-2.3	0.469267	-8.8656e-15
21361	0.3	-2.25	0.191492	-1.25746e-15
21362	0.3	-2.2	0.0950646	-1.21219e-14
21363	0.3	-2.15	0.669525	4.71591e-15
21364	0.3	-2.1	0.745396	5.0995e-15
21365	0.3	-2.05	0.198579	-7.27879e-16
21366	0.3	-2	0.030542	3.53543e-15
21367	0.3	-1.95	0.0857485	-6.96665e-16
21368	0.3	-1.9	0.00443431	-7.76007e-16
21369	0.3	-1.85	0.077188	3.17966e-15
21370	0.3	-1.8	0.186002	7.71906e-15
21371	0.3	-1.75	0.270221	-7.50524e-15
21372	0.3	-1.7	1.05248	3.02979e-14
21373	0.3	-1.65	2.67503	-2.39391e-14
21374	0.3	-1.6	3.5036	1.33586e-14
21375	0.3	-1.55	2.1758	-7.80353e-14
21376	0.3	-1.5	0.369419	1.48735e-14
21377	0.3	-1.45	0.299652	1.48494e-14
21378	0.3	-1.4	0.862581	4.12198e-15
21379	0.3	-1.35	0.437431	-9.08169e-15
21380	0.3	-1.3	0.00762604	3.69908e-16
21381	0.3	-1.25	0.269439	2.91531e-15
21382	0.3	-1.2	0.338391	2.24961e-15
21383	0.3	-1.15	0.0666119	-4.66161e-15
21384	0.3	-1.1	0.0510474	4.58548e-15
21385	0.3	-1.05	0.436925	1.091e-14
21386	0.3	-1	0.90877	4.30866e-15
21387	0.3	-0.95	1.06477	7.43307e-15
21388	0.3	-0.9	0.931735	-9.62485e-15
21389	0.3	-0.85	0.622287	-7.59033e-15
21390	0.3	-0.8	0.148422	-3.77519e-16
21391	0.3	-0.75	0.0304309	7.57987e-16
21392	0.3	-0.7	0.271476	-1.43833e-14
21393	0.3	-0.65	0.265296	-1.38564e-14
21394	0.3	-0.6	0.503749	2.03914e-14
21395	0.3	-0.55	1.07384	1.0362e-14
21396	0.3	-0.5	0.865403	2.12382e-15
21397	0.3	-0.45	0.404661	-1.48145e-16
21398	0.3	-0.4	0.768192	2.08486e-14
21399	0.3	-0.35	1.19652	3.71018e-15
21400	0.3	-0.3	1.08472	-2.10418e-15
21401	0.3	-0.25	0.61829	4.60118e-15
21402	0.3	-0.2	0.138734	-2.61319e-15
21403	0.3	-0.15	0.310966	-2.3365e-15
21404	0.3	-0.1	0.544531	9.23263e-16
21405	0.3	-0.05	0.189364	-9.45511e-16
21406	0.3	0	0.0675281	3.39962e-16
21407	0.3	0.05	0.12322	-2.16757e-15
21408	0.3	0.1	0.0139296	-2.42753e-16
21409	0.3	0.15	0.136933	-1.21968e-15
21410	0.3	0.2	0.599079	-1.97407e-15
21411	0.3	0.25	1.15934	-3.96582e-15
21412	0.3	0.3	1.36124	1.45213e-14
21413	0.3	0.35	0.999656	-2.33834e-15
21414	0.3	0.4	0.660916	2.15843e-16
21415	0.3	0.45	0.948289	3.19163e-15
21416	0.3	0.5	1.227	4.97337e-15
21417	0.3	0.55	0.737747	3.93381e-16
21418	0.3	0.6	0.249901	-8.33128e-15
21419	0.3	0.65	0.397583	2.83482e-15
21420	0.3	0.7	0.571593	6.83038e-15
21421	0.3	0.75	0.571201	1.11733e-14
21422	0.3	0.8	0.564646	-8.79464e-16
21423	0.3	0.85	0.410265	-9.59602e-15
21424	0.3	0.9	0.293331	-1.00096e-15
21425	0.3	0.95	0.274038	8.57798e-15
21426	0.3	1	0.167551	2.43292e-15
21427	0.3	1.05	0.133406	-4.93686e-16
21428	0.3	1.1	0.0700667	-1.7846e-16
21429	0.3	1.15	0.111519	3.87217e-16
21430	0.3	1.2	0.789903	4.2931e-15
21431	0.3	1.25	1.21002	9.80428e-16
21432	0.3	1.3	0.533457	-7.60698e-15
21433	0.3	1.35	0.0122409	2.09023e-16
21434	0.3	1.4	0.175805	-3.57353e-17
21435	0.3	1.45	0.139984	-3.87092e-15
21436	0.3	1.5	0.0443482	1.81178e-15
21437	0.3	1.55	0.0646273	6.95117e-15
21438	0.3	1.6	0.0182735	-6.37411e-15
21439	0.3	1.65	0.718347	-2.36124e-14
21440	0.3	1.7	1.96929	-7.84855e-15
21441	0.3	1.75	2.20209	2.34757e-15
21442	0.3	1.8	1.42628	-2.5778e-16
21443	0.3	1.85	0.627154	-8.61485e-15
21444	0.3	1.9	0.0976283	9.06217e-15
21445	0.3	1.95	0.0391314	-2.17329e-15
21446	0.3	2	0.181231	4.94402e-15
21447	0.3	2.05	0.111721	1.45191e-15
21448	0.3	2.1	0.269375	-5.13437e-15
21449	0.3	2.15	0.461712	1.68683e-15
21450	0.3	2.2	0.135287	-5.2234e-15
21451	0.3	2.25	0.152618	-1.40468e-15
21452	0.3	2.3	0.738426	-6.77846e-15
21453	0.3	2.35	0.679492	-5.29057e-15
21454	0.3	2.4	0.137615	-2.54275e-15
21455	0.3	2.45	0.0475398	1.35208e-15
21456	0.3	2.5	0.0865278	-6.09253e-15
21457	0.3	2.55	0.00103678	8.35638e-16
21458	0.3	2.6	0.105376	-1.15735e-15
21459	0.3	2.65	0.2038	3.75235e-15
21460	0.3	2.7	0.335732	8.00505e-15
21461	0.3	2.75	1.29321	-2.02095e-14
21462	0.3	2.8	2.93981	-4.98839e-14
21463	0.3	2.85	3.41296	2.61034e-15
21464	0.3	2.9	1.79447	7.15103e-14
21465	0.3	2.95	0.214658	2.2441e-15
21466	0.3	3	0.410597	1.44149e-14
21467	0.3	3.05	0.827998	-7.76866e-15
21468	0.3	3.1	0.302517	4.42408e-15
21469	0.3	3.15	0.0573024	1.92741e-15
21470	0.3	3.2	0.379421	-2.64871e-15
21471	0.3	3.25	0.332674	7.25624e-16
21472	0.3	3.3	0.0439198	-1.49065e-15
21473	0.3	3.35	0.0919282	-1.49922e-15
21474	0.3	3.4	0.515125	2.71853e-16
21475	0.3	3.45	0.97204	-3.38325e-16
21476	0.3	3.5	1.00945	-1.76976e-15
21477	0.3	3.55	0.742184	-8.8101e-15
21478	0.3	3.6	0.464897	-5.056e-15
21479	0.3	3.65	0.11669	7.7862e-16
21480	0.3	3.7	0.0321435	1.8312e-15
21481	0.3	3.75	0.251794	-1.68406e-15
21482	0.3	3.8	0.147528	1.37358e-16
21483	0.3	3.85	0.136471	7.16159e-15
21484	0.3	3.9	0.665983	1.07653e-14
21485	0.3	3.95	0.797078	-1.88472e-14
21486	0.3	4	0.573927	5.1999e-15
21487	0.3	4.05	0.908709	4.03199e-16
21488	0.3	4.1	1.10189	1.55876e-16
21489	0.3	4.15	0.531889	1.22921e-14
21490	0.3	4.2	0.0597506	3.98551e-15
21491	0.3	4.25	0.00766416	-6.95901e-16
21492	0.3	4.3	0.00363293	1.34728e-16
21493	0.3	4.35	0.0938097	-4.49809e-15
21494	0.3	4.4	0.304407	-9.16866e-15
21495	0.3	4.45	0.43015	3.18028e-15
21496	0.3	4.5	0.360417	-1.84079e-15
21497	0.3	4.55	0.233193	2.52956e-15
21498	0.3	4.6	0.270084	4.46236e-16
21499	0.3	4.65	0.300623	-1.44977e-15
21500	0.3	4.7	0.270254	2.473e-15
21501	0.3	4.75	0.542148	8.36079e-15
21502	0.3	4.8	0.847731	1.30425e-15
21503	0.3	4.85	0.702513	-8.47861e-15
21504	0.3	4.9	0.39166	-6.78392e-15
21505	0.3	4.95	0.140339	1.98576e-15
21506	0.3	5	0.00492116	7.45579e-17
21507	0.35	-5	0.829845	-8.62966e-15
21508	0.35	-4.95	1.25003	5.53495e-15
21509	0.35	-4.9	0.940454	-7.41704e-15
21510	0.35	-4.85	0.793101	-1.64557e-15
21511	0.35	-4.8	0.700994	6.25233e-15
21512	0.35	-4.75	0.292496	1.30067e-15
21513	0.35	-4.7	0.208484	3.7354e-15
21514	0.35	-4.65	0.260636	1.49615e-15
21515	0.35	-4.6	0.0365185	-1.0353e-16
21516	0.35	-4.55	0.125921	3.59855e-15
21517	0.35	-4.5	0.595463	-7.44164e-16
21518	0.35	-4.45	0.729637	7.76874e-16
21519	0.35	-4.4	0.364049	4.00602e-15
21520	0.35	-4.35	0.0366085	1.73672e-15
21521	0.35	-4.3	0.0229877	2.30158e-15
21522	0.35	-4.25	0.0150481	-5.67634e-16
21523	0.35	-4.2	0.254535	-9.41192e-15
21524	0.35	-4.15	1.01455	1.33474e-14
21525	0.35	-4.1	1.14618	-5.82281e-15
21526	0.35	-4.05	0.32328	2.74554e-14
21527	0.35	-4	0.0221194	-5.37163e-15
21528	0.35	-3.95	0.29771	4.3795e-15
21529	0.35	-3.9	0.187174	-1.62693e-15
21530	0.35	-3.85	0.0680793	3.32252e-15
21531	0.35	-3.8	0.165896	4.96845e-15
21532	0.35	-3.75	0.0960237	1.33303e-15
21533	0.35	-3.7	0.0181746	-3.22022e-15
21534	0.35	-3.65	0.0143177	-1.586e-15
21535	0.35	-3.6	0.190008	1.92751e-16
21536	0.35	-3.55	0.585307	7.09082e-16
21537	0.35	-3.5	0.50863	-1.3491e-14
21538	0.35	-3.45	0.0907695	-1.18372e-15
21539	0.35	-3.4	0.0461833	-2.80095e-15
21540	0.35	-3.35	0.0393566	1.51301e-15
21541	0.35	-3.3	0.37514	7.27215e-15
21542	0.35	-3.25	1.37492	8.48247e-15
21543	0.35	-3.2	1.35264	-4.62793e-14
21544	0.35	-3.15	0.319588	-1.7272e-14
21545	0.35	-3.1	0.383831	-1.00083e-14
